File name                     Graph size  Result
graph_8_0.2_4.txt             8           0                  0
graph_52_0.2_9.txt            52          157             4906
graph_46_0.6_7.txt            46          375             8684
graph_33_0.8_7.txt            33          106              543
graph_91_0.6_0.txt            91          1909          140195
graph_95_0.2_6.txt            95          666            50330
graph_69_0.8_0.txt            69          629            12589
graph_10_0.6_3.txt            10          9                 15
graph_95_0.2_5.txt            95          568            47893
graph_71_0.8_6.txt            71          771            15291
graph_43_0.6_1.txt            43          253             6327
graph_95_0.2_7.txt            95          828            50274
graph_25_0.6_3.txt            25          46               538
graph_31_0.4_8.txt            31          43              1650
graph_20_0.8_2.txt            20          39                51
graph_79_0.6_3.txt            79          1094           81177
graph_83_0.6_1.txt            83          1451          100510
graph_35_0.6_5.txt            35          111             2909
graph_83_0.4_6.txt            83          1132          102605
graph_87_0.2_9.txt            87          489            32524
graph_83_0.4_3.txt            83          1792          102662
graph_21_0.8_5.txt            21          37                88
graph_76_0.2_6.txt            76          332            19073
graph_20_0.8_6.txt            20          24                28
graph_56_0.4_0.txt            56          308            20121
graph_14_0.2_8.txt            14          3                  5
graph_62_0.6_9.txt            62          524            29993
graph_11_0.6_5.txt            11          8                 12
graph_47_0.4_3.txt            47          275            10470
graph_10_0.8_2.txt            10          5                  0
graph_99_0.4_8.txt            99          2326          206903
graph_8_0.2_5.txt             8           1                  0
graph_7_0.8_1.txt             7           4                  0
graph_71_0.2_6.txt            71          329            18284
graph_26_0.2_7.txt            26          9                155
graph_25_0.2_8.txt            25          18               135
graph_82_0.8_4.txt            82          791            29734
graph_9_0.4_7.txt             9           3                  4
graph_54_0.8_9.txt            54          247             4805
graph_33_0.6_5.txt            33          61              2023
graph_38_0.8_8.txt            38          98              1044
graph_63_0.2_8.txt            63          191             9220
graph_91_0.2_8.txt            91          486            42641
graph_14_0.8_0.txt            14          14                35
graph_17_0.8_8.txt            17          16                31
graph_48_0.4_4.txt            48          199            11239
graph_3_0.6_3.txt             3           1                  0
graph_32_0.4_8.txt            32          59              2068
graph_56_0.2_6.txt            56          186             5171
graph_98_0.2_4.txt            98          1064           53193
graph_49_0.8_3.txt            49          276             4362
graph_31_0.6_9.txt            31          63              1670
graph_49_0.4_7.txt            49          257            11434
graph_98_0.2_3.txt            98          1107           57531
graph_65_0.2_8.txt            65          273            13136
graph_9_0.2_4.txt             9           3                  2
graph_88_0.8_8.txt            88          961            36925
graph_94_0.8_1.txt            94          1249           52730
graph_48_0.4_2.txt            48          256            10591
graph_16_0.8_8.txt            16          11                44
graph_17_0.2_3.txt            17          6                 27
graph_96_0.6_5.txt            96          2314          186907
graph_66_0.2_8.txt            66          239            12321
graph_25_0.2_4.txt            25          8                144
graph_28_0.6_0.txt            28          57              1082
graph_46_0.4_7.txt            46          192             8894
graph_10_0.2_2.txt            10          5                  6
graph_26_0.8_1.txt            26          69               371
graph_79_0.6_2.txt            79          1789           82893
graph_4_0.6_0.txt             4           2                  0
graph_17_0.6_4.txt            17          11               114
graph_89_0.2_6.txt            89          676            38072
graph_53_0.2_6.txt            53          104             5088
graph_60_0.8_3.txt            60          397             5942
graph_3_0.8_7.txt             3           0                  0
graph_6_0.8_1.txt             6           3                  0
graph_43_0.8_0.txt            43          139             1582
graph_15_0.8_1.txt            15          38                17
graph_19_0.4_1.txt            19          25               214
graph_22_0.2_8.txt            22          8                137
graph_32_0.2_8.txt            32          37               701
graph_15_0.2_1.txt            15          6                 18
graph_27_0.2_4.txt            27          12               323
graph_14_0.2_6.txt            14          4                 15
graph_65_0.2_1.txt            65          217             8855
graph_22_0.4_4.txt            22          30               377
graph_71_0.8_2.txt            71          660            15994
graph_65_0.2_6.txt            65          155             8888
graph_23_0.8_3.txt            23          32                82
graph_83_0.6_8.txt            83          1571           97861
graph_63_0.8_5.txt            63          306             8970
graph_61_0.6_9.txt            61          465            28353
graph_14_0.2_4.txt            14          5                 10
graph_8_0.8_7.txt             8           4                  0
graph_94_0.8_5.txt            94          1077           48123
graph_29_0.4_4.txt            29          41              1301
graph_79_0.8_7.txt            79          719            22759
graph_6_0.2_4.txt             6           1                  0
graph_21_0.4_8.txt            21          31               291
graph_79_0.8_9.txt            79          747            27259
graph_15_0.4_4.txt            15          12                75
graph_42_0.6_4.txt            42          264             6659
