File name                     Graph size  Result
graph_15_0.2_1.txt            15          17                18
graph_27_0.2_4.txt            27          25               323
graph_14_0.2_6.txt            14          4                 15
graph_65_0.2_1.txt            65          63              8855
graph_22_0.4_4.txt            22          36               377
graph_71_0.8_2.txt            71          337            15994
graph_65_0.2_6.txt            65          51              8888
graph_23_0.8_3.txt            23          41                82
graph_83_0.6_8.txt            83          637            97861
graph_63_0.8_5.txt            63          330             8970
graph_61_0.6_9.txt            61          257            28353
graph_14_0.2_4.txt            14          3                 10
graph_8_0.8_7.txt             8           8                  0
graph_94_0.8_5.txt            94          806            48123
graph_29_0.4_4.txt            29          32              1301
graph_79_0.8_7.txt            79          466            22759
graph_6_0.2_4.txt             6           1                  0
graph_21_0.4_8.txt            21          12               291
graph_79_0.8_9.txt            79          521            27259
graph_15_0.4_4.txt            15          10                75
graph_42_0.6_4.txt            42          94              6659
graph_12_0.8_7.txt            12          12                 0
graph_39_0.8_4.txt            39          75              1251
graph_64_0.6_4.txt            64          169            34335
graph_42_0.8_9.txt            42          104             2360
graph_80_0.4_0.txt            80          324            85467
graph_85_0.4_3.txt            85          331           110540
graph_43_0.6_6.txt            43          138             6921
graph_56_0.8_7.txt            56          169             6399
graph_92_0.4_8.txt            92          575           156694
graph_100_0.4_4.txt           100         771           221381
graph_62_0.2_4.txt            62          51              9996
graph_40_0.8_9.txt            40          102             1782
graph_40_0.6_6.txt            40          69              4606
graph_58_0.2_1.txt            58          55              6640
graph_46_0.2_8.txt            46          28              2527
graph_16_0.6_0.txt            16          12                81
graph_6_0.8_7.txt             6           6                  0
graph_24_0.8_1.txt            24          31               106
graph_42_0.2_9.txt            42          18              1451
graph_88_0.4_6.txt            88          392           132162
graph_29_0.4_8.txt            29          31              1223
graph_3_0.4_4.txt             3           0                  0
graph_55_0.6_5.txt            55          177            17945
graph_38_0.4_6.txt            38          28              4116
graph_58_0.4_8.txt            58          178            22825
graph_26_0.6_7.txt            26          54               957
graph_36_0.4_8.txt            36          30              3227
graph_46_0.4_1.txt            46          93              8520
graph_37_0.8_3.txt            37          69              1407
graph_19_0.2_8.txt            19          9                 58
graph_19_0.4_4.txt            19          11               179
graph_73_0.8_1.txt            73          583            18560
graph_47_0.4_8.txt            47          80             10667
graph_73_0.8_6.txt            73          485            17983
graph_59_0.8_2.txt            59          160             8510
graph_65_0.4_5.txt            65          110            39331
graph_31_0.6_4.txt            31          69              1897
graph_21_0.6_9.txt            21          24               295
graph_45_0.2_1.txt            45          31              1711
graph_8_0.4_7.txt             8           4                  6
graph_89_0.6_2.txt            89          944           130422
graph_74_0.2_6.txt            74          77             19332
graph_37_0.2_7.txt            37          26              1042
graph_58_0.6_1.txt            58          147            21865
graph_23_0.6_6.txt            23          32               470
graph_37_0.2_4.txt            37          13              1144
graph_27_0.4_5.txt            27          28               964
graph_33_0.2_2.txt            33          10               722
graph_25_0.2_3.txt            25          20               190
graph_61_0.8_9.txt            61          179             6912
graph_37_0.4_0.txt            37          58              3726
graph_100_0.2_1.txt           100         406            63687
graph_54_0.2_0.txt            54          86              5018
graph_39_0.6_6.txt            39          96              4506
graph_87_0.8_1.txt            87          747            36943
graph_21_0.2_5.txt            21          5                 17
graph_51_0.8_0.txt            51          168             3965
graph_20_0.6_9.txt            20          28               443
graph_52_0.8_4.txt            52          234             4568
graph_37_0.4_6.txt            37          31              3671
graph_63_0.6_0.txt            63          279            33278
graph_99_0.4_5.txt            99          570           211973
graph_34_0.4_1.txt            34          38              2600
graph_55_0.4_3.txt            55          115            19566
graph_69_0.8_3.txt            69          427            12911
graph_64_0.2_8.txt            64          60             11143
graph_50_0.4_2.txt            50          114            12036
graph_25_0.8_1.txt            25          40                96
graph_63_0.8_6.txt            63          281            11684
graph_21_0.8_2.txt            21          42                50
graph_19_0.8_6.txt            19          24                99
graph_94_0.6_4.txt            94          745           172937
graph_88_0.8_0.txt            88          763            36580
graph_25_0.4_2.txt            25          21               808
graph_70_0.2_8.txt            70          52             14037
graph_90_0.4_5.txt            90          514           139932
graph_44_0.2_1.txt            44          35              1922
graph_96_0.8_9.txt            96          844            56906
graph_15_0.6_0.txt            15          15                54
graph_16_0.4_8.txt            16          16               137
graph_71_0.6_5.txt            71          278            54392
graph_16_0.2_0.txt            16          6                 27
graph_47_0.2_4.txt            47          53              3588
graph_59_0.2_6.txt            59          75              7269
graph_95_0.8_9.txt            95          814            55035
graph_16_0.4_6.txt            16          10                96
graph_96_0.4_4.txt            96          709           185086
graph_86_0.4_7.txt            86          436           108048
graph_15_0.8_7.txt            15          23                15
graph_71_0.6_9.txt            71          271            52406
graph_7_0.6_7.txt             7           7                  2
graph_58_0.8_5.txt            58          226             7041
graph_96_0.4_6.txt            96          757           172669
graph_22_0.4_7.txt            22          19               471
graph_80_0.4_1.txt            80          450            87637
graph_1_0.8_8.txt             1           0                  0
graph_42_0.8_5.txt            42          109             1670
graph_31_0.6_7.txt            31          79              1872
graph_77_0.2_8.txt            77          67             20554
graph_82_0.2_7.txt            82          129            27751
graph_44_0.8_3.txt            44          96              2146
graph_29_0.6_5.txt            29          41              1563
graph_75_0.2_4.txt            75          125            18477
graph_4_0.6_3.txt             4           6                  0
graph_35_0.4_2.txt            35          50              3642
graph_88_0.8_4.txt            88          780            38309
graph_96_0.8_1.txt            96          921            55025
graph_28_0.8_9.txt            28          49               370
graph_30_0.2_4.txt            30          12               390
graph_26_0.6_3.txt            26          31               899
graph_84_0.4_3.txt            84          478           108994
graph_88_0.2_9.txt            88          142            40614
graph_44_0.4_6.txt            44          49              7431
graph_22_0.2_3.txt            22          11               121
graph_41_0.4_1.txt            41          95              5823
graph_58_0.6_4.txt            58          187            21476
graph_46_0.8_6.txt            46          127             2368
graph_67_0.8_2.txt            67          277            13612
graph_92_0.8_4.txt            92          738            45212
graph_79_0.4_1.txt            79          309            86233
graph_71_0.8_1.txt            71          410            14530
graph_94_0.4_7.txt            94          469           163097
graph_14_0.2_7.txt            14          6                 17
graph_36_0.8_6.txt            36          107              733
graph_30_0.4_4.txt            30          37              1694
graph_45_0.4_9.txt            45          96              8498
graph_3_0.4_6.txt             3           0                  0
graph_95_0.4_5.txt            95          491           176688
graph_83_0.4_2.txt            83          351           100761
graph_66_0.8_2.txt            66          291            10700
graph_49_0.6_5.txt            49          115            10935
graph_21_0.6_0.txt            21          23               397
graph_29_0.6_6.txt            29          31              1196
graph_76_0.6_8.txt            76          422            77619
graph_80_0.8_6.txt            80          351            21845
graph_30_0.8_5.txt            30          45               557
graph_16_0.4_5.txt            16          9                105
